,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
39105,train_39105,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37928,train_37928,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18414,train_18414,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29641,train_29641,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10649,train_10649,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,train_3197,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38171,train_38171,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,train_3562,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33003,train_33003,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24450,train_24450,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21056,train_21056,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38052,train_38052,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35834,train_35834,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35064,train_35064,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30891,train_30891,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21785,train_21785,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34687,train_34687,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22982,train_22982,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13904,train_13904,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36916,train_36916,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24600,train_24600,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,train_155,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36592,train_36592,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,train_1629,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14550,train_14550,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8341,train_8341,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20148,train_20148,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34893,train_34893,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,train_7092,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,train_5664,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22148,train_22148,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536,train_536,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13580,train_13580,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36254,train_36254,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29968,train_29968,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,train_4252,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23823,train_23823,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24326,train_24326,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,train_1322,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32096,train_32096,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34475,train_34475,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38686,train_38686,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11788,train_11788,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34729,train_34729,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24914,train_24914,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37236,train_37236,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39137,train_39137,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22339,train_22339,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29250,train_29250,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34880,train_34880,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37568,train_37568,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34726,train_34726,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20964,train_20964,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,train_7795,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6137,train_6137,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12836,train_12836,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39829,train_39829,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33243,train_33243,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,train_3359,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18920,train_18920,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26922,train_26922,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,train_3055,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36622,train_36622,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36768,train_36768,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11146,train_11146,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23638,train_23638,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33894,train_33894,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14665,train_14665,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29047,train_29047,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36479,train_36479,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20933,train_20933,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6815,train_6815,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,train_3983,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11130,train_11130,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10408,train_10408,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12830,train_12830,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26270,train_26270,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33369,train_33369,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,train_19610,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,train_2934,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181,train_181,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23326,train_23326,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,train_1395,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14884,train_14884,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9614,train_9614,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35017,train_35017,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,train_1681,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,train_4102,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,train_490,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25629,train_25629,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13257,train_13257,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,train_7453,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19609,train_19609,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11141,train_11141,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36549,train_36549,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,train_6830,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12675,train_12675,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31234,train_31234,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6442,train_6442,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,train_2673,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30502,train_30502,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22404,train_22404,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14011,train_14011,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30069,train_30069,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16784,train_16784,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27071,train_27071,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,train_2316,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38652,train_38652,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18029,train_18029,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38028,train_38028,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38264,train_38264,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36998,train_36998,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38267,train_38267,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19679,train_19679,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27828,train_27828,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33562,train_33562,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12904,train_12904,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12120,train_12120,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29064,train_29064,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13294,train_13294,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,train_7204,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34637,train_34637,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27595,train_27595,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18745,train_18745,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39713,train_39713,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16068,train_16068,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25783,train_25783,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33939,train_33939,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38065,train_38065,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37886,train_37886,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8166,train_8166,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18852,train_18852,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34684,train_34684,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29120,train_29120,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19481,train_19481,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26695,train_26695,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6383,train_6383,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8357,train_8357,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37951,train_37951,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26902,train_26902,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,train_9282,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28804,train_28804,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11758,train_11758,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6741,train_6741,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19021,train_19021,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37210,train_37210,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33676,train_33676,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34137,train_34137,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33990,train_33990,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14477,train_14477,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24587,train_24587,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,train_8229,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24669,train_24669,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433,train_433,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,train_4237,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33501,train_33501,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28835,train_28835,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,train_2258,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,train_4939,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17631,train_17631,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,train_10149,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9014,train_9014,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37689,train_37689,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17672,train_17672,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9747,train_9747,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,train_3935,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23272,train_23272,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36896,train_36896,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36759,train_36759,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40462,train_40462,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31663,train_31663,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6345,train_6345,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26956,train_26956,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24833,train_24833,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37983,train_37983,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14465,train_14465,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37469,train_37469,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31748,train_31748,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12497,train_12497,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15147,train_15147,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21527,train_21527,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21707,train_21707,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31573,train_31573,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19262,train_19262,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32179,train_32179,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17096,train_17096,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13879,train_13879,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21764,train_21764,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,train_4279,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10463,train_10463,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,train_5482,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35578,train_35578,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18639,train_18639,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,train_9963,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38140,train_38140,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19722,train_19722,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28824,train_28824,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,train_3264,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38251,train_38251,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21159,train_21159,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18262,train_18262,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6303,train_6303,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7842,train_7842,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23284,train_23284,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40115,train_40115,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21397,train_21397,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25211,train_25211,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,train_1451,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28130,train_28130,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12601,train_12601,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,train_2964,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,train_9127,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35701,train_35701,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10947,train_10947,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6538,train_6538,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,train_1005,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11913,train_11913,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12292,train_12292,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27274,train_27274,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37852,train_37852,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16601,train_16601,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19829,train_19829,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,train_12205,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37367,train_37367,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17869,train_17869,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13762,train_13762,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,train_11447,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,train_6591,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11777,train_11777,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19042,train_19042,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,train_8400,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13458,train_13458,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8254,train_8254,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,train_1467,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,train_2285,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,train_7211,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,train_4456,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,train_3527,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34661,train_34661,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13087,train_13087,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13416,train_13416,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9413,train_9413,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27960,train_27960,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13185,train_13185,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13039,train_13039,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26089,train_26089,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,train_8600,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34682,train_34682,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33935,train_33935,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34235,train_34235,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24838,train_24838,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21697,train_21697,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9876,train_9876,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,train_14797,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,train_1035,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27639,train_27639,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20816,train_20816,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38715,train_38715,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31262,train_31262,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32567,train_32567,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13293,train_13293,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,train_14789,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29045,train_29045,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17283,train_17283,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12125,train_12125,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16508,train_16508,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10754,train_10754,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39196,train_39196,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12049,train_12049,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
854,train_854,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33564,train_33564,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,train_3698,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17379,train_17379,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10942,train_10942,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339,train_339,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14395,train_14395,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39451,train_39451,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22252,train_22252,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21069,train_21069,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10206,train_10206,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29181,train_29181,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30194,train_30194,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12104,train_12104,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24330,train_24330,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36454,train_36454,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29204,train_29204,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25069,train_25069,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32512,train_32512,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31584,train_31584,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,train_6401,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19689,train_19689,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19173,train_19173,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25774,train_25774,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40460,train_40460,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28004,train_28004,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15720,train_15720,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
